queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,modelTokens,latencyMs,stripeMix
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,single-index,1,1,1,1,1,0.17316110564744658,1,1,0.000866667,,66.5796,books-oracle2=10
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,single-index-rescored,0.43980906069465653,0.1,0.05263157894736842,0.28888888888888886,0.0492374295588158,0.3515407973369724,0.9,1,0.000866667,,66.5796,books-oracle2=10
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,naive-score,0.9889142500674626,0.8,0.6666666666666666,0.9111111111111111,0.9539937030944976,0.1363737776145774,1,2,0.000783333,,62.600500000000004,books-genre-a=7 | books-genre-b=3
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,interleave,0.9356799155679614,0.7,0.5384615384615384,0.5111111111111111,0.6736657945515239,0.1916746256868787,1,2,0.000783333,,62.5991,books-genre-a=5 | books-genre-b=5
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,quota-merge,0.9303187313638291,0.7,0.5384615384615384,0.37777777777777777,0.6345192579473478,0.1928245002092065,1,2,0.000783333,,62.571400000000004,books-genre-a=5 | books-genre-b=5
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,global-rrf,0.9303187313638291,0.7,0.5384615384615384,0.37777777777777777,0.6345192579473478,0.1928245002092065,1,2,0.000783333,,62.6683,books-genre-a=5 | books-genre-b=5
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,minmax-norm,0.9423594391688827,0.7,0.5384615384615384,0.6888888888888889,0.7460834975018786,0.19485072660775485,1,2,0.000783333,,62.6455,books-genre-a=5 | books-genre-b=5
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,zscore-norm,0.8352674609735625,0.7,0.5384615384615384,0.5111111111111111,0.5293111554014925,0.1916746256868787,1,2,0.000783333,,62.6393,books-genre-a=5 | books-genre-b=5
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,idf-correct-probe,0.9900883909042084,0.9,0.8181818181818182,0.9111111111111111,0.9658726183897135,0.17374411511160834,1,12,0.003,,515.0663,books-genre-a=9 | books-genre-b=1
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,idf-correct-sidecar,0.9894520758445774,0.9,0.8181818181818182,0.7777777777777778,0.9493497809579967,0.1739419013418577,1,2,0.000783333,,62.7084,books-genre-a=9 | books-genre-b=1
