queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,latencyMs,stripeMix
q001,dragons and ancient magic,Torso,StripeLocal,Lexical,Keyword,single-index,1,1,1,1,1,0.8992570819408976,1,1,0.000366667,138.7994,books-oracle2=10
q001,dragons and ancient magic,Torso,StripeLocal,Lexical,Keyword,naive-score,0.5621961471402095,0.3,0.17647058823529413,0.4222222222222222,0.23506290797946666,0.8345076786324728,0.9,2,0.000666666,161.8613,books-t2004-a=5 | books-t2004-b=5
q001,dragons and ancient magic,Torso,StripeLocal,Lexical,Keyword,interleave,0.8716289130565986,0.8,0.6666666666666666,0.7857142857142857,0.6620921619678828,0.799749473596835,0.8,2,0.000666666,159.7519,books-t2004-a=5 | books-t2004-b=5
q001,dragons and ancient magic,Torso,StripeLocal,Lexical,Keyword,quota-merge,0.923016878401271,0.8,0.6666666666666666,0.7857142857142857,0.741788886686126,0.7900354745802988,0.8,2,0.000666666,160.5259,books-t2004-a=5 | books-t2004-b=5
q001,dragons and ancient magic,Torso,StripeLocal,Lexical,Keyword,global-rrf,0.923016878401271,0.8,0.6666666666666666,0.7857142857142857,0.741788886686126,0.7900354745802988,0.8,2,0.000666666,159.58520000000001,books-t2004-a=5 | books-t2004-b=5
q001,dragons and ancient magic,Torso,StripeLocal,Lexical,Keyword,minmax-norm,0.5386449578904746,0.4,0.25,0.24444444444444444,0.2633227488990276,0.8595820979770249,1,2,0.000666666,161.3401,books-t2004-a=6 | books-t2004-b=4
q001,dragons and ancient magic,Torso,StripeLocal,Lexical,Keyword,zscore-norm,0.5621961471402095,0.3,0.17647058823529413,0.4222222222222222,0.23506290797946666,0.8345076786324728,0.9,2,0.000666666,161.1249,books-t2004-a=5 | books-t2004-b=5
q001,dragons and ancient magic,Torso,StripeLocal,Lexical,Keyword,idf-correct-probe,0.5621961471402095,0.3,0.17647058823529413,0.4222222222222222,0.23506290797946666,0.8345076786324728,0.9,10,0.002433334,527.2774,books-t2004-a=5 | books-t2004-b=5
q001,dragons and ancient magic,Torso,StripeLocal,Lexical,Keyword,semantic-score,0.9650645928231532,0.9,0.8181818181818182,1,0.8299906288046852,0.8345076786324728,0.9,2,0.000666666,159.5534,books-t2004-a=6 | books-t2004-b=4
q001,dragons and ancient magic,Torso,StripeLocal,Lexical,Keyword,semantic-rerank,0.9650645928231532,0.9,0.8181818181818182,1,0.8299906288046852,0.8345076786324728,0.9,4,0.001433332,312.3974,books-t2004-a=6 | books-t2004-b=4
q001,dragons and ancient magic,Torso,StripeLocal,Lexical,Keyword,idf-correct-sidecar,0.5621961471402095,0.3,0.17647058823529413,0.4222222222222222,0.23506290797946666,0.8345076786324728,0.9,2,0.000666666,160.1366,books-t2004-a=5 | books-t2004-b=5
q002,a young wizard learning to control his powers at a school of magic,Torso,StripeLocal,Conceptual,Keyword,single-index,1,1,1,1,1,0.6410626846301555,1,1,0.000433333,129.5163,books-oracle2=10
q002,a young wizard learning to control his powers at a school of magic,Torso,StripeLocal,Conceptual,Keyword,naive-score,0.6820499733734774,0.6,0.42857142857142855,0.3333333333333333,0.366610500446762,0.4647787950484321,1,2,0.001216667,131.1729,books-t2004-a=5 | books-t2004-b=5
q002,a young wizard learning to control his powers at a school of magic,Torso,StripeLocal,Conceptual,Keyword,interleave,0.7984860731678665,0.7,0.5384615384615384,0.8095238095238095,0.5832298898425102,0.7222099226830143,0.9,2,0.001216667,131.13649999999998,books-t2004-a=5 | books-t2004-b=5
q002,a young wizard learning to control his powers at a school of magic,Torso,StripeLocal,Conceptual,Keyword,quota-merge,0.6330251479667235,0.7,0.5384615384615384,0.8095238095238095,0.4555719696182403,0.7309285048427223,0.9,2,0.001216667,131.1197,books-t2004-a=5 | books-t2004-b=5
q002,a young wizard learning to control his powers at a school of magic,Torso,StripeLocal,Conceptual,Keyword,global-rrf,0.6330251479667235,0.7,0.5384615384615384,0.8095238095238095,0.4555719696182403,0.7309285048427223,0.9,2,0.001216667,131.14509999999999,books-t2004-a=5 | books-t2004-b=5
q002,a young wizard learning to control his powers at a school of magic,Torso,StripeLocal,Conceptual,Keyword,minmax-norm,0.6314779380098846,0.6,0.42857142857142855,0.28888888888888886,0.366610500446762,0.5111955507195896,1,2,0.001216667,131.18869999999998,books-t2004-a=5 | books-t2004-b=5
q002,a young wizard learning to control his powers at a school of magic,Torso,StripeLocal,Conceptual,Keyword,zscore-norm,0.6820499733734774,0.6,0.42857142857142855,0.3333333333333333,0.366610500446762,0.4647787950484321,1,2,0.001216667,131.1796,books-t2004-a=5 | books-t2004-b=5
q002,a young wizard learning to control his powers at a school of magic,Torso,StripeLocal,Conceptual,Keyword,idf-correct-probe,0.6820499733734774,0.6,0.42857142857142855,0.3333333333333333,0.366610500446762,0.4647787950484321,1,14,0.004683335000000001,665.9368,books-t2004-a=5 | books-t2004-b=5
q002,a young wizard learning to control his powers at a school of magic,Torso,StripeLocal,Conceptual,Keyword,semantic-score,0.810409212646404,0.7,0.5384615384615384,1,0.607558987794351,0.7301961918417063,0.9,2,0.001216667,131.14659999999998,books-t2004-a=5 | books-t2004-b=5
q002,a young wizard learning to control his powers at a school of magic,Torso,StripeLocal,Conceptual,Keyword,semantic-rerank,0.810409212646404,0.7,0.5384615384615384,1,0.607558987794351,0.7301961918417063,0.9,4,0.0020333340000000004,257.1086,books-t2004-a=5 | books-t2004-b=5
q002,a young wizard learning to control his powers at a school of magic,Torso,StripeLocal,Conceptual,Keyword,idf-correct-sidecar,0.6820499733734774,0.6,0.42857142857142855,0.3333333333333333,0.366610500446762,0.4647787950484321,1,2,0.001216667,131.2609,books-t2004-a=5 | books-t2004-b=5
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,single-index,1,1,1,1,1,0.5921767482452864,1,1,0.000416667,127.9509,books-oracle2=10
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,naive-score,0.47627132000667405,0.2,0.1111111111111111,0.15555555555555556,0.13961345488824084,0.3087354749063144,1,2,0.001166666,133.2256,books-t2004-a=4 | books-t2004-b=6
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,interleave,0.7946629209046848,0.7,0.5384615384615384,0.7142857142857143,0.5781451532531402,0.49152942522409104,0.8,2,0.001166666,133.1659,books-t2004-a=5 | books-t2004-b=5
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,quota-merge,0.6243709617988894,0.7,0.5384615384615384,0.5238095238095238,0.42485816327889175,0.4133258936633767,0.8,2,0.001166666,133.1397,books-t2004-a=5 | books-t2004-b=5
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,global-rrf,0.6243709617988894,0.7,0.5384615384615384,0.5238095238095238,0.42485816327889175,0.4133258936633767,0.8,2,0.001166666,133.17499999999998,books-t2004-a=5 | books-t2004-b=5
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,minmax-norm,0.4786767680075318,0.2,0.1111111111111111,0.24444444444444444,0.16616796470858775,0.3602417944138878,1,2,0.001166666,133.2458,books-t2004-a=5 | books-t2004-b=5
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,zscore-norm,0.4830138666764427,0.2,0.1111111111111111,0.15555555555555556,0.18101533085010968,0.3341353315030657,1,2,0.001166666,133.2302,books-t2004-a=4 | books-t2004-b=6
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,idf-correct-probe,0.47774225853288915,0.2,0.1111111111111111,0.2,0.14950593852514754,0.3113302535933486,1,12,0.0032000000000000006,581.7466999999999,books-t2004-a=4 | books-t2004-b=6
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,semantic-score,0.8238596645794121,0.6,0.42857142857142855,1,0.6678586337335307,0.6556657815896768,0.8,2,0.001166666,133.1344,books-t2004-a=8 | books-t2004-b=2
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,semantic-rerank,0.8238596645794121,0.6,0.42857142857142855,1,0.6678586337335307,0.6556657815896768,0.8,4,0.001783333,242.9082,books-t2004-a=8 | books-t2004-b=2
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,idf-correct-sidecar,0.4791963016034578,0.2,0.1111111111111111,0.1111111111111111,0.16269591670768982,0.31847109726878065,1,2,0.001166666,133.1979,books-t2004-a=4 | books-t2004-b=6
q004,vampires,Head,StripeLocal,Lexical,Keyword,single-index,1,1,1,1,1,0.9552009891550426,1,1,0.000316667,117.9364,books-oracle2=10
