queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,modelTokens,latencyMs,stripeMix
q004,vampires,Head,StripeLocal,Lexical,Keyword,selective-adaptive,0.9986216109928169,1,1,0.8666666666666667,0.9530868987502799,1,1,1,0.000316667,,63.0322,books-genre-a=10
q004,vampires,Head,StripeLocal,Lexical,Keyword,global-bm25,0.6711809046339259,0.6,0.42857142857142855,-0.06666666666666667,0.3071849130306321,1,1,2,0.00055,,58.4341,books-genre-a=10
q004,vampires,Head,StripeLocal,Lexical,Keyword,idf-correct-sidecar,0.999872026239713,1,1,0.9555555555555556,0.9883436772968487,1,1,2,0.00055,,56.536899999999996,books-genre-a=10
q004,vampires,Head,StripeLocal,Lexical,Keyword,naive-score,0.6217500680296282,0.8,0.6666666666666666,0.9285714285714286,0.430645595535999,0.9206500320722545,1,2,0.00055,,56.4945,books-genre-a=8 | books-genre-b=2
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,single-index,1,1,1,1,1,0.16686587934647945,1,1,0.000866667,,68.0514,books-oracle2=10
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,single-index-rescored,0.43980906069465653,0.1,0.05263157894736842,0.28888888888888886,0.0492374295588158,0.33876062441659177,0.9,1,0.000866667,,68.0514,books-oracle2=10
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,selective-one,0.9852205613471139,0.8,0.6666666666666666,0.8666666666666667,0.9434015594825784,0.22215039358999156,1,1,0.0004,,87.3735,books-genre-a=10
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,selective-adaptive,0.5532349855625655,0.3,0.17647058823529413,-0.2,0.06847735581263734,0.32677030087207276,0.9,2,0.000783333,,67.389,books-genre-a=8 | books-genre-b=2
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,global-bm25,0.5532349855625655,0.3,0.17647058823529413,-0.2,0.06847735581263734,0.32677030087207276,0.9,2,0.000783333,,63.707499999999996,books-genre-a=8 | books-genre-b=2
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,idf-correct-sidecar,0.9894520758445774,0.9,0.8181818181818182,0.7777777777777778,0.9493497809579967,0.16761828941946152,1,2,0.000783333,,62.1563,books-genre-a=9 | books-genre-b=1
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,naive-score,0.9889142500674626,0.8,0.6666666666666666,0.9111111111111111,0.9539937030944976,0.13141594491657282,1,2,0.000783333,,62.1108,books-genre-a=7 | books-genre-b=3
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,single-index,1,1,1,1,1,0.31847094179316154,1,1,0.000383333,,70.0903,books-oracle2=10
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,single-index-rescored,0.7856668710836685,0.4,0.25,0.5555555555555556,0.4707063722541276,0.5966005535048481,1,1,0.000383333,,70.0903,books-oracle2=10
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,selective-one,0.9515251137043202,0.7,0.5384615384615384,1,0.8254173276972859,0.38820571143283866,0.9,1,0.000366667,,66.807,books-genre-a=10
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,selective-adaptive,0.8444486567104017,0.7,0.5384615384615384,0.28888888888888886,0.5405965175499525,0.5966005535048481,1,2,0.000716667,,64.1875,books-genre-a=9 | books-genre-b=1
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,global-bm25,0.8444486567104017,0.7,0.5384615384615384,0.28888888888888886,0.5405965175499525,0.5966005535048481,1,2,0.0005499999999999999,,64.2849,books-genre-a=9 | books-genre-b=1
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,idf-correct-sidecar,0.9955583580987839,0.9,0.8181818181818182,1,0.9775289410928649,0.32344584076133215,1,2,0.0005499999999999999,,61.908699999999996,books-genre-a=8 | books-genre-b=2
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,naive-score,0.9975182814016397,0.9,0.8181818181818182,0.9111111111111111,0.9775289410928649,0.19828306441449237,1,2,0.0005499999999999999,,61.8166,books-genre-a=6 | books-genre-b=4
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,single-index,1,1,1,1,1,0.3082334329023211,1,1,0.0004,,64.3546,books-oracle2=10
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,single-index-rescored,0.6469720348028789,0.5,0.3333333333333333,0.6,0.3607554502401743,0.398010665624612,1,1,0.0004,,64.3546,books-oracle2=10
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,selective-one,0.8357577049998556,0.6,0.42857142857142855,0.7857142857142857,0.6546484608897669,0.11836151814711855,1,1,0.000366667,,100.6682,books-genre-b=10
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,selective-adaptive,0.6469720348028789,0.5,0.3333333333333333,0.6,0.3607554502401743,0.398010665624612,1,2,0.000733334,,63.6061,books-genre-a=7 | books-genre-b=3
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,global-bm25,0.6469720348028789,0.5,0.3333333333333333,0.6,0.3607554502401743,0.398010665624612,1,2,0.000733334,,61.489000000000004,books-genre-a=7 | books-genre-b=3
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,idf-correct-sidecar,0.9329569447884372,0.7,0.5384615384615384,0.24444444444444444,0.6198314504137626,0.36543538064892567,1,2,0.000733334,,60.1513,books-genre-a=6 | books-genre-b=4
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,naive-score,0.9486126941124706,0.7,0.5384615384615384,0.37777777777777777,0.6887758425000533,0.3448947835990388,1,2,0.000733334,,60.1085,books-genre-a=6 | books-genre-b=4
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,single-index,1,1,1,1,1,0.8987028428087189,1,1,0.000383333,,64.663,books-oracle2=10
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,single-index-rescored,0.9351320580919565,0.6,0.42857142857142855,0.8666666666666667,0.7615416209452842,0.9243885660572466,1,1,0.000383333,,64.663,books-oracle2=10
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,selective-one,0.8790665887795206,0.8,0.6666666666666666,0.8222222222222222,0.7020433281135205,0.9013042706243276,1,1,0.000733333,,106.0334,books-genre-a=10
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,selective-adaptive,0.9351320580919565,0.6,0.42857142857142855,0.8666666666666667,0.7615416209452842,0.9243885660572466,1,2,0.000716667,,66.9623,books-genre-a=10
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,global-bm25,0.9351320580919565,0.6,0.42857142857142855,0.8666666666666667,0.7615416209452842,0.9243885660572466,1,2,0.000566667,,63.7392,books-genre-a=10
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,idf-correct-sidecar,0.9423429491369721,0.9,0.8181818181818182,0.9555555555555556,0.840517785245819,0.8987028428087189,1,2,0.000566667,,62.3546,books-genre-a=9 | books-genre-b=1
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,naive-score,0.939987157168564,0.9,0.8181818181818182,0.9111111111111111,0.8331743019428337,0.8980123774524449,1,2,0.000566667,,62.317099999999996,books-genre-a=8 | books-genre-b=2
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,single-index,1,1,1,1,1,0.6271258586362687,1,1,0.000283333,,104.6842,books-oracle2=10
