queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,latencyMs,stripeMix
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,naive-score,0.48326541719774435,0.2,0.1111111111111111,0.06666666666666667,0.14479910451120312,0.3210658759558149,1,2,0.0005166670000000001,107.89,books-t2016-a=10
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,interleave,0.7090081386375826,0.5,0.3333333333333333,1,0.5062118724963371,0.4290049652415975,0.5,2,0.0005166670000000001,107.86470000000001,books-t2016-a=5 | books-t2016-b=5
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,quota-merge,0.7503360169121053,0.9,0.8181818181818182,1,0.6020566829499175,0.46242645594608695,0.9,2,0.0005166670000000001,107.8533,books-t2016-a=9 | books-t2016-b=1
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,global-rrf,0.551852109981079,0.5,0.3333333333333333,1,0.38487250237321036,0.3579496735339051,0.5,2,0.0005166670000000001,107.90320000000001,books-t2016-a=5 | books-t2016-b=5
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,minmax-norm,0.4160398937323065,0.2,0.1111111111111111,0.05555555555555555,0.1309954975518752,0.2775713227119227,0.9,2,0.0005166670000000001,107.90780000000001,books-t2016-a=9 | books-t2016-b=1
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,zscore-norm,0.3493155072650929,0.2,0.1111111111111111,0.14285714285714285,0.1115585072336559,0.25913979477560395,0.8,2,0.0005166670000000001,107.9278,books-t2016-a=8 | books-t2016-b=2
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,idf-correct-probe,0.48326541719774435,0.2,0.1111111111111111,0.06666666666666667,0.14479910451120312,0.3210658759558149,1,12,0.003033336,553.1677,books-t2016-a=10
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,semantic-score,1,1,1,1,0.8591367550184259,0.5921767482452864,1,2,0.0005166670000000001,107.91000000000001,books-t2016-a=10
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,semantic-rerank,1,1,1,1,0.8591367550184259,0.5921767482452864,1,4,0.001183334,206.2371,books-t2016-a=10
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,idf-correct-sidecar,0.48326541719774435,0.2,0.1111111111111111,0.06666666666666667,0.14479910451120312,0.3210658759558149,1,2,0.0005166670000000001,107.9582,books-t2016-a=10
q004,vampires,Head,StripeLocal,Lexical,Keyword,single-index,1,1,1,1,1,0.9552009891550426,1,1,0.000316667,126.0675,books-oracle2=10
q004,vampires,Head,StripeLocal,Lexical,Keyword,naive-score,0.4878156485111959,0.2,0.1111111111111111,-0.15555555555555556,0.14880952524611346,1,1,2,0.00036666700000000005,114.984,books-t2016-a=10
q004,vampires,Head,StripeLocal,Lexical,Keyword,interleave,0.8397756453957087,0.8,0.6666666666666666,1,0.6183856998656723,0.7266742077930218,0.8,2,0.00036666700000000005,114.96039999999999,books-t2016-a=8 | books-t2016-b=2
q004,vampires,Head,StripeLocal,Lexical,Keyword,quota-merge,0.8968795782858947,0.9,0.8181818181818182,1,0.7025747303706025,0.8192153149268111,0.9,2,0.00036666700000000005,114.965,books-t2016-a=9 | books-t2016-b=1
q004,vampires,Head,StripeLocal,Lexical,Keyword,global-rrf,0.8222445934631454,0.8,0.6666666666666666,1,0.5912458270620873,0.7114166890135326,0.8,2,0.00036666700000000005,114.96549999999999,books-t2016-a=8 | books-t2016-b=2
q004,vampires,Head,StripeLocal,Lexical,Keyword,minmax-norm,0.39403087596037767,0.1,0.05263157894736842,0.05555555555555555,0.12447114607990889,0.8611375561264454,0.9,2,0.00036666700000000005,114.9857,books-t2016-a=9 | books-t2016-b=1
q004,vampires,Head,StripeLocal,Lexical,Keyword,zscore-norm,0.4202338460785796,0.1,0.05263157894736842,0.05555555555555555,0.12447114607990889,0.9148568823583789,0.9,2,0.00036666700000000005,114.9825,books-t2016-a=9 | books-t2016-b=1
q004,vampires,Head,StripeLocal,Lexical,Keyword,idf-correct-probe,0.4878156485111959,0.2,0.1111111111111111,-0.15555555555555556,0.14880952524611346,1,1,4,0.000766667,202.8465,books-t2016-a=10
q004,vampires,Head,StripeLocal,Lexical,Keyword,semantic-score,0.996613781890067,0.9,0.8181818181818182,0.9555555555555556,0.8321153187199649,0.9552009891550426,1,2,0.00036666700000000005,114.9664,books-t2016-a=10
q004,vampires,Head,StripeLocal,Lexical,Keyword,semantic-rerank,0.996613781890067,0.9,0.8181818181818182,0.9555555555555556,0.8321153187199649,0.9552009891550426,1,4,0.000883333,209.9304,books-t2016-a=10
q004,vampires,Head,StripeLocal,Lexical,Keyword,idf-correct-sidecar,0.4878156485111959,0.2,0.1111111111111111,-0.15555555555555556,0.14880952524611346,1,1,2,0.00036666700000000005,115.0088,books-t2016-a=10
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,single-index,1,1,1,1,1,0.38992750144456234,0.9,1,0.000416667,129.5391,books-oracle2=10
