queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,latencyMs,stripeMix
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,zscore-norm,0.8028005633286321,0.4,0.25,0.37777777777777777,0.4409535470135987,0.34886956348765324,1,2,0.000583334,68.8356,books-genre-a=4 | books-genre-b=6
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,idf-correct-probe,0.8140902395613044,0.6,0.42857142857142855,0.37777777777777777,0.48520393667980755,0.37550413127258575,1,12,0.0025333329999999996,518.1913,books-genre-a=10
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,idf-correct-sidecar,0.8140902395613044,0.6,0.42857142857142855,0.37777777777777777,0.48520393667980755,0.37550413127258575,1,2,0.000583334,68.8858,books-genre-a=10
q003,epic fantasy quest to destroy an artifact,Torso,StripeLocal,Mixed,Keyword,global-bm25,0.5424882870533627,0.5,0.3333333333333333,-0.07142857142857142,0.19705329012204018,0.3906836520535738,1,2,0.000583334,71.0873,books-genre-a=8 | books-genre-b=2
q004,vampires,Head,StripeLocal,Lexical,Keyword,single-index,1,1,1,1,1,1,1,1,0.000316667,77.8844,books-oracle2=10
q004,vampires,Head,StripeLocal,Lexical,Keyword,naive-score,0.6217500680296282,0.8,0.6666666666666666,0.9285714285714286,0.445494658302094,1,1,2,0.00030000000000000003,55.490399999999994,books-genre-a=8 | books-genre-b=2
q004,vampires,Head,StripeLocal,Lexical,Keyword,interleave,0.7003946037998063,0.5,0.3333333333333333,1,0.5062118724963371,1,1,2,0.00030000000000000003,55.482099999999996,books-genre-a=5 | books-genre-b=5
q004,vampires,Head,StripeLocal,Lexical,Keyword,quota-merge,0.6957971787073703,0.5,0.3333333333333333,1,0.49377278092890103,1,1,2,0.00030000000000000003,55.4632,books-genre-a=5 | books-genre-b=5
q004,vampires,Head,StripeLocal,Lexical,Keyword,global-rrf,0.6957971787073703,0.5,0.3333333333333333,1,0.49377278092890103,1,1,2,0.00030000000000000003,55.503,books-genre-a=5 | books-genre-b=5
q004,vampires,Head,StripeLocal,Lexical,Keyword,minmax-norm,0.8221588990043313,0.8,0.6666666666666666,0.9285714285714286,0.5912458270620873,1,1,2,0.00030000000000000003,55.573499999999996,books-genre-a=8 | books-genre-b=2
q004,vampires,Head,StripeLocal,Lexical,Keyword,zscore-norm,0.6217500680296282,0.8,0.6666666666666666,0.9285714285714286,0.445494658302094,1,1,2,0.00030000000000000003,55.5729,books-genre-a=8 | books-genre-b=2
q004,vampires,Head,StripeLocal,Lexical,Keyword,idf-correct-probe,0.999872026239713,1,1,0.9555555555555556,0.8515054104985265,1,1,4,0.000716667,146.7163,books-genre-a=10
q004,vampires,Head,StripeLocal,Lexical,Keyword,idf-correct-sidecar,0.999872026239713,1,1,0.9555555555555556,0.8515054104985265,1,1,2,0.00030000000000000003,55.5286,books-genre-a=10
q004,vampires,Head,StripeLocal,Lexical,Keyword,global-bm25,0.6711809046339259,0.6,0.42857142857142855,-0.06666666666666667,0.36148659853820764,1,1,2,0.00030000000000000003,57.585499999999996,books-genre-a=10
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,single-index,1,1,1,1,1,0.4040286019657557,1,1,0.000416667,68.1046,books-oracle2=10
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,naive-score,0.9889142500674626,0.8,0.6666666666666666,0.9111111111111111,0.8096612841564756,0.3579017305281834,1,2,0.000783333,64.4516,books-genre-a=7 | books-genre-b=3
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,interleave,0.9356799155679614,0.7,0.5384615384615384,0.5111111111111111,0.6028484184014076,0.4539956247887569,1,2,0.000783333,64.41390000000001,books-genre-a=5 | books-genre-b=5
